aX,aY,aZ,gX,gY,gZ
-3.9999,-3.3308,2.8523,-357.0556,-892.4560,439.2700
-3.5255,-0.8434,3.1591,-214.1723,-784.3627,539.9780
-2.9362,-0.3774,3.7444,16.1743,-666.0766,370.4223
-1.8759,-0.5433,3.9999,-19.8975,-555.6030,295.8374
-1.6012,-0.3041,3.9999,-64.1479,-177.2461,282.8979
-1.3835,0.3411,3.1267,-79.0405,0.9766,261.1084
-1.3207,0.2811,2.3131,-131.1646,144.0430,165.5273
-1.1362,-0.0161,1.3755,-123.1689,140.3198,140.3198
-1.0038,0.0618,1.2780,-85.9375,114.8682,138.6719
-0.7062,0.4980,1.3076,-84.9609,109.6802,131.5308
-0.5579,0.6720,1.3368,-99.1211,115.8447,75.7446
-0.3566,0.7384,1.3005,-107.9712,125.7934,35.9497
-0.3191,0.6614,1.2203,-119.5068,149.5972,-37.4756
-0.3307,0.4646,1.0820,-113.0371,157.1655,-64.8804
-0.3550,0.4375,1.0593,-75.7446,164.0014,-105.6518
-0.3856,0.4910,1.0729,-56.9458,167.2973,-130.1880
-0.4146,0.4092,1.0599,-56.7017,182.0679,-192.8100
-0.4596,0.1711,1.0317,-66.5894,188.4155,-216.5527
-0.4624,0.0835,1.1479,-72.3267,184.3872,-242.6147
-0.4369,-0.1531,1.6370,-70.1294,185.6079,-252.3804
-0.4802,-0.4716,1.9326,-33.2031,234.4360,-260.3760
-0.5442,-0.5157,1.8694,9.1553,281.7383,-250.8545
-0.7034,-0.2942,1.4265,105.7129,379.4555,-219.7876
-0.7585,-0.1593,1.2159,166.6870,435.6079,-213.9282
-0.8020,-0.1442,1.0524,170.2270,445.9839,-222.9614
-0.8330,-0.3284,1.0685,121.1548,464.9658,-249.5117
-0.9407,-1.0208,0.9248,81.4209,488.1591,-256.3477
