aX,aY,aZ,gX,gY,gZ
-0.8381,0.1667,0.6215,-34.6680,-92.7734,-2.0752
-0.8535,0.1630,0.5173,-34.4849,-90.3931,-3.1128
-0.8541,0.1755,0.4680,-35.6445,-90.6372,-7.4463
-0.8540,0.1580,0.4713,-39.3066,-92.8345,-10.4370
-0.8745,0.1188,0.5334,-34.4238,-92.0410,-12.8784
-0.9128,0.0392,0.6006,-27.7710,-86.5478,-9.8877
-0.9250,0.0458,0.5708,-16.0522,-70.5566,1.0986
-0.9270,0.0988,0.4253,-15.1978,-64.9414,3.7842
-0.9095,0.1079,0.4210,-20.1416,-62.9883,3.0518
-0.8998,0.1100,0.4855,-19.8975,-62.6831,1.8921
-0.8721,0.1235,0.5681,-18.1274,-51.2085,-2.1973
-0.8668,0.1140,0.5708,-13.8550,-33.2031,-8.3008
-0.8770,0.0546,0.5162,-8.8501,-25.8179,-10.4370
-0.8911,0.0533,0.4945,4.5776,-18.0054,-10.2539
-0.9631,0.0389,0.3969,7.6904,-14.4043,-11.0474
-1.0184,-0.0083,0.3160,-0.5493,-14.4653,-9.8267
-1.0967,-0.0626,0.4702,-8.2397,-21.0571,-4.0894
-1.1096,-0.0172,0.6331,-6.1646,-20.5688,11.7187
-1.1208,0.1201,0.8158,-2.1973,-10.9863,15.7471
-1.1221,0.1550,0.8193,2.6855,13.8550,13.4277
-1.1469,0.2183,0.8292,4.4556,24.4141,10.6201
-1.1654,0.2657,0.9276,-4.2114,44.6777,-0.1221
-1.2180,0.2894,1.2203,-4.6387,60.9741,-8.6670
-1.2522,0.2820,1.3154,7.9956,110.7788,-23.7427
-1.3318,0.2351,1.2964,17.2729,139.6484,-29.8462
-1.3839,0.1545,1.2693,40.8325,189.6973,-32.4097
-1.5410,0.0475,1.1405,52.7954,210.8154,-25.1465
-1.5581,0.0806,1.0845,54.5044,230.0415,-5.9814
-1.4967,0.2007,1.1458,60.6079,232.0556,0.2441
-1.4951,0.2859,1.2444,56.0913,243.2251,0.3052
-1.4609,0.2815,1.4497,14.5264,255.9204,-14.6484
-1.4570,0.1768,1.5448,-17.3950,292.5415,-39.1846
-1.5212,-0.0026,1.5027,10.3149,320.7397,-39.9170
-1.5400,-0.1227,1.3264,36.4380,375.1220,-32.3486
-1.4591,-0.1725,0.9100,21.4233,389.1601,-19.7144
-1.3893,0.0148,0.7979,-1.2207,378.0517,7.5684
-1.2123,0.2720,1.0612,-5.3101,360.5957,3.9062
-1.1521,0.2473,1.3492,-7.9956,355.4077,-20.9351
-1.1498,0.1399,1.4243,-0.4883,380.6152,-28.4424
-1.1477,0.0762,1.2172,19.8364,424.8047,-32.6538
-1.0713,-0.0476,0.9252,28.1372,426.8799,-29.2969
-0.9362,-0.0103,0.8297,37.3535,415.8935,-10.6201
-0.8599,0.0585,0.8213,37.9639,409.8510,-1.0986
-0.7205,0.1624,0.8022,29.4800,398.4375,5.7373
-0.6615,0.1588,0.7139,18.7378,397.1557,-0.1831
-0.5436,0.0896,0.4885,13.1836,393.3716,-2.2583
-0.4669,0.0602,0.3934,5.9814,372.2534,-1.1597
-0.3265,0.0463,0.3392,8.9111,357.0556,1.0986
-0.2762,0.0553,0.3223,10.8643,333.6792,4.0894
-0.1697,0.0448,0.3561,10.4370,324.7070,5.9814
-0.1309,0.0461,0.4077,8.3008,322.5708,16.1743
-0.1074,0.1093,0.2555,7.2021,331.9702,21.2402
-0.0869,0.1271,0.0557,2.8076,341.1865,21.1792
-0.0004,0.1072,-0.1746,14.2822,330.0781,20.5688
0.0377,0.1140,-0.1793,65.7349,300.8423,33.0811
0.1072,0.1276,-0.2826,74.4019,294.0674,41.0156
0.1355,0.1302,-0.3760,61.7065,280.0293,57.7393
0.1948,0.2943,-0.4506,58.8989,267.5171,68.5425
0.2393,0.4199,-0.4967,73.7305,262.0850,73.3643
0.3151,0.5386,-0.9498,83.1299,261.8408,64.9414
0.3551,0.5387,-1.1311,95.9473,202.7588,45.2270
0.4762,0.5099,-0.9817,96.1914,161.8652,39.1235
0.5188,0.5426,-0.8704,87.6465,124.3286,32.2876
0.5724,0.5890,-0.8947,83.8623,118.1030,26.7334
0.5890,0.5446,-0.9468,73.3643,99.0601,17.0898
0.6249,0.5326,-1.0363,64.6973,86.3037,18.1274
0.6500,0.6161,-1.0518,44.8608,59.1431,21.5454
0.6980,0.6958,-0.9882,36.6211,46.9971,16.8457
0.7112,0.6525,-0.9781,25.6348,30.1514,4.0283
0.7255,0.5530,-0.9943,22.7661,21.0571,0.9155
