aX,aY,aZ,gX,gY,gZ
-1.3335,0.0813,1.6001,203.6743,-24.9023,-284.3018
-1.5264,0.5007,1.4264,223.0224,0.7935,-300.9033
-1.6010,0.4987,1.3802,192.5659,31.2500,-370.9716
-1.6603,-0.1165,1.6118,163.7573,42.0532,-403.4424
-1.6528,-0.5096,1.6396,160.7666,97.6562,-423.4008
-1.4955,-1.2743,1.5308,164.3066,127.9907,-408.3862
-1.3838,-1.5448,1.6671,161.9263,174.6216,-331.1157
-1.3297,-1.5176,1.9122,166.8091,211.9751,-282.4707
-1.3876,-1.2675,1.7899,170.5322,297.3633,-216.1255
-1.5103,-0.9564,1.3243,162.5976,327.2094,-206.3598
-1.4886,-1.0697,1.0878,113.0371,349.6704,-191.7724
-1.2883,-1.6025,1.1948,77.9419,342.2851,-172.2412
-1.1532,-1.9197,1.3782,54.0161,349.4262,-114.9292
-0.9750,-2.1451,1.6658,76.4160,367.2485,-83.6182
-1.0122,-1.9712,1.7198,146.9727,430.9692,21.1182
-1.1691,-1.2155,1.2065,173.7060,465.3320,89.6606
-1.1102,-1.1707,0.3652,138.6719,493.9575,138.6108
-0.9674,-1.5702,0.0411,92.2241,478.3325,142.4561
-0.7316,-1.8007,-0.0820,75.6836,406.9214,216.6748
-0.6735,-1.5043,-0.0433,135.9863,341.7358,316.4062
-0.5973,-1.0179,-0.1599,134.9487,315.2466,346.7407
-0.5770,-0.8511,-0.2590,94.3603,253.3569,386.7187
-0.5206,-0.3790,-0.5103,82.6416,217.6514,398.6206
-0.4597,-0.1227,-0.6044,78.2471,140.9912,400.0244
-0.2784,0.2241,-0.6594,90.2100,100.4639,393.0053
-0.2070,0.3076,-0.5204,116.2720,15.0146,376.4648
-0.1345,1.0613,0.1000,130.7983,-19.2261,373.6572
-0.0732,1.6707,0.5012,133.8501,-44.5557,310.0586
0.1549,1.4186,0.7272,111.4502,-26.7334,232.8491
0.2302,0.9104,0.5691,75.9277,0.7324,149.9634
0.2598,0.6243,0.4000,65.6128,-6.0425,157.3486
0.2472,0.6995,0.3629,47.9126,-28.6255,175.9033
0.2573,0.7495,0.3834,41.3818,-42.4805,177.5513
0.2803,1.1158,0.6512,54.1382,-70.8008,176.8799
0.3462,1.7474,1.2494,51.9409,-61.7676,143.0664
0.4149,1.4386,1.1683,32.5928,-0.6104,30.3955
0.5068,0.7836,0.6908,36.8042,15.5029,4.3335
0.5272,0.7732,0.5533,45.1660,1.5259,2.2583
0.5643,0.8546,0.5903,35.3394,-13.9770,-1.8311
0.5950,0.7633,0.6785,5.7373,-33.9966,-19.8975
0.6738,0.4957,0.8676,-2.5024,-35.9497,-24.3530
0.7089,0.4192,0.9351,-1.4648,-23.8647,-20.1416
