aX,aY,aZ,gX,gY,gZ
-0.6241,-0.6447,0.1554,-98.1445,-49.1943,11.7187
-0.5531,-0.5574,0.0316,-91.1865,-44.8608,13.6719
-0.5309,-0.5271,0.0110,-60.6079,-32.7148,19.2871
-0.5065,-0.4272,0.0162,-38.8794,-27.5879,21.5454
-0.5056,-0.3917,0.0669,-4.6997,-16.5405,19.2871
-0.4882,-0.3513,0.1107,1.0986,-7.5073,15.4419
-0.4760,-0.3684,0.1130,12.0850,7.8735,2.7466
-0.4763,-0.4301,0.1899,20.3247,15.8081,-1.6479
-0.4852,-0.4240,0.2063,34.2407,43.0908,-4.8828
-0.5094,-0.3771,0.1165,36.7432,59.1431,-7.2632
-0.5267,-0.3645,0.0656,38.2080,84.3506,-16.0522
-0.5796,-0.3900,0.0455,40.8936,94.4824,-21.0571
-0.6052,-0.4199,0.0541,49.0112,119.1406,-28.6865
-0.6472,-0.4725,-0.0415,52.2461,134.0332,-29.8462
-0.6719,-0.4645,-0.1112,64.2090,156.7383,-28.1982
-0.7524,-0.4165,-0.1902,72.2656,164.6728,-27.6489
-0.7990,-0.3882,-0.2343,83.4961,181.7627,-30.6396
-0.8617,-0.4176,-0.3998,84.7168,189.0869,-34.6680
-0.9347,-0.5450,-0.4453,90.5762,190.7348,-40.1001
-0.9862,-0.5912,-0.3617,100.5249,189.8804,-37.7808
-1.0789,-0.5541,-0.4088,106.9336,212.3413,-26.1841
-1.1128,-0.4847,-0.4893,105.9570,225.7690,-21.4233
-1.1560,-0.3809,-0.6497,104.3701,240.4785,-21.6675
-1.1617,-0.3977,-0.7582,95.2759,240.4175,-31.4941
-1.1460,-0.4730,-0.8999,94.2383,231.6894,-33.6914
-1.1383,-0.4896,-0.8990,124.7559,206.4209,-33.3862
-1.1691,-0.6322,-0.8788,162.6587,195.7397,-30.3955
-1.1732,-0.6509,-0.8961,233.1543,181.7016,-3.6011
-1.1377,-0.5172,-1.0040,246.7041,174.6216,12.0850
-1.1086,-0.4541,-1.0487,257.6904,147.8271,32.9590
-1.0499,-0.3422,-1.0065,267.8223,129.7607,41.2598
-1.0204,-0.2385,-0.9662,249.9389,103.3325,50.8423
-0.9855,-0.1672,-0.8790,220.5200,93.1396,47.9126
-0.9733,-0.1528,-0.7815,178.9551,79.2847,44.4336
-0.9484,-0.0765,-0.6196,141.4185,79.6509,38.6353
