aX,aY,aZ,gX,gY,gZ
0.7036,-0.2720,0.2384,7.3242,-173.9502,-3.7231
0.7072,-0.1017,0.2449,10.5591,-164.9170,-9.7656
0.7163,-0.1366,0.1290,16.1743,-158.2031,-27.7710
0.7113,-0.3046,0.2374,18.6768,-165.4053,-32.5928
0.7148,-0.3884,0.3610,17.6392,-163.6352,-28.6865
0.7283,-0.3684,0.3446,17.7002,-157.8369,-22.9492
0.6904,-0.2859,0.3645,26.1230,-159.3018,-18.5547
0.6707,-0.2815,0.4268,30.5786,-162.2314,-20.5078
0.6448,-0.3903,0.5914,28.2593,-162.3535,-27.8320
0.6410,-0.4045,0.6179,22.2778,-149.2920,-26.7334
0.6300,-0.3699,0.5319,20.4468,-144.7754,-26.1841
0.6144,-0.3794,0.5426,21.9116,-150.5127,-25.4517
