timestamp,aX,aY,aZ,gX,gY,gZ
410,0.4843,-0.2136,-0.9492,-42.2974,97.29,-44.4336
420,0.4474,-0.203,-1.0281,-38.6353,71.2891,-51.0254
430,0.3868,-0.1919,-1.1666,-33.2031,53.9551,-57.0679
440,0.3556,-0.2189,-1.1974,-14.7705,11.5356,-72.937
450,0.2764,-0.2883,-1.1713,-0.6714,-9.9487,-80.6274
460,0.228,-0.3239,-1.1506,30.8838,-44.7388,-93.75
470,0.1439,-0.3878,-1.2273,43.8843,-58.4717,-97.4731
480,0.1019,-0.4095,-1.3135,45.5322,-92.8955,-96.3135
490,0.0135,-0.4349,-1.4388,28.8696,-117.6147,-91.3696
500,-0.0441,-0.3563,-1.45,11.5356,-179.9316,-84.3506
510,-0.2327,-0.1464,-1.59,18.4937,-213.3789,-92.7124
520,-0.3834,-0.1044,-1.7731,47.3022,-298.0347,-133.0566
530,-0.8744,-0.351,-2.2063,58.2275,-358.7646,-159.2407
540,-1.228,-0.674,-2.338,35.1563,-535.7056,-192.0776
550,-2.1943,-1.2998,-2.1483,4.7607,-644.8364,-188.1714
560,-3.5228,-1.458,-0.9381,-112.793,-869.3237,-135.1318
570,-3.9999,-1.8391,0.094,-274.292,-1038.208,-45.105
580,-3.9999,-2.7535,2.4958,-343.6889,-1063.1104,58.1665
590,-3.9009,-2.4247,3.3479,-296.1426,-927.9785,351.2573
600,-2.9652,-0.7206,3.9031,-187.1948,-803.4667,433.1665
610,-2.3235,-0.4098,3.9346,22.644,-557.9834,363.5254
620,-1.3293,-0.7667,3.4111,51.6968,-441.9555,310.1807
630,-1.0621,-0.5123,3.0359,93.8721,-283.0811,293.0298
640,-0.6798,0.2682,2.6913,96.3135,-232.2998,273.9258
650,-0.5092,0.3259,2.4922,61.9507,-125.4883,191.7724
660,-0.375,0.0801,1.8892,56.1523,-80.9936,160.4614
670,-0.3541,0.0112,1.6466,52.124,-35.4004,129.6997
680,-0.3401,-0.1202,1.3662,46.9971,-23.0103,118.2861
690,-0.3354,-0.1892,1.2466,40.1001,-12.3291,103.0884
700,-0.3058,-0.2266,1.1691,32.2266,-18.4937,98.2666
710,-0.2754,-0.2271,1.2114,7.2632,-25.9399,84.7168
720,-0.1907,-0.2535,1.2817,-4.0894,-20.2026,75.7446
730,-0.1162,-0.3558,1.2129,-20.874,1.5259,56.3354
740,-0.0876,-0.4167,1.1373,-25.0854,12.085,48.9502
750,-0.0632,-0.4581,0.9753,-22.583,27.832,44.0674
760,-0.0597,-0.434,0.89,-18.1274,32.8369,44.0674
770,-0.0352,-0.3696,0.774,-17.9443,29.6631,41.4429
780,-0.011,-0.3452,0.7709,-22.2778,23.4375,38.4521
790,0.0509,-0.295,0.8309,-32.3486,13.0615,31.1279
800,0.0787,-0.2954,0.8755,-40.6494,10.8643,19.165
810,0.1111,-0.3409,0.9249,-40.8936,13.1226,13.6719
820,0.1177,-0.3572,0.9304,-32.4707,19.6533,7.0801
830,0.1213,-0.3685,0.9208,-29.541,22.8271,4.4556
840,0.1199,-0.3668,0.9137,-27.5269,26.8555,-1.3428
850,0.1237,-0.3857,0.8759,-24.7803,28.3813,-4.7607
860,0.1304,-0.4106,0.8479,-23.1934,28.9307,-9.8877
870,0.1467,-0.4482,0.8176,-23.8037,27.0996,-10.8032
880,0.1558,-0.472,0.8187,-26.5503,22.8882,-10.0098
890,0.172,-0.4912,0.8577,-27.5269,21.0571,-7.6294
900,0.1766,-0.4701,0.8918,-22.2778,19.6533,-3.1128
910,0.1813,-0.4291,0.89,-15.625,21.1182,-2.7466
920,0.1876,-0.4205,0.8727,-12.6343,21.8506,-4.4556
930,0.2031,-0.4143,0.8721,-15.1367,20.874,-5.3711
940,0.2068,-0.4188,0.8762,-17.0898,20.2026,-7.5684
950,0.1996,-0.4303,0.863,-16.1743,20.5078,-8.1177
960,0.1915,-0.4221,0.8519,-13.7939,18.6768,-8.667
970,0.1804,-0.4332,0.828,-12.6953,16.7847,-9.2163
980,0.1846,-0.4463,0.8353,-15.3198,11.2915,-8.2397
990,0.1982,-0.4451,0.8937,-15.8691,9.0942,-7.0801
