timestamp,aX,aY,aZ,gX,gY,gZ
450,0.1975,-0.8387,0.2323,-36.1938,64.8804,9.5215
460,0.2047,-0.7933,0.1606,-32.8979,55.1758,10.9863
470,0.2156,-0.7405,0.0577,-37.2925,45.2881,10.3149
480,0.2177,-0.745,0.0664,-55.6641,17.334,9.0332
490,0.222,-0.7999,0.197,-64.5142,4.0894,9.3384
500,0.2239,-0.8185,0.2705,-63.8428,-13.855,12.2681
510,0.2574,-0.8314,0.387,-57.9224,-20.0195,13.3057
520,0.2844,-0.8346,0.4691,-45.3491,-29.0527,15.8691
530,0.319,-0.816,0.6287,-37.7197,-28.7476,17.8833
540,0.3263,-0.7928,0.6654,-25.6958,-19.8364,22.3999
550,0.3165,-0.6951,0.7074,-20.1416,-14.5264,23.6206
560,0.3008,-0.6655,0.7064,-16.8457,-3.1738,19.7144
570,0.2627,-0.6707,0.6569,-18.0664,1.0376,17.1509
580,0.2494,-0.6818,0.6494,-24.4141,2.8687,14.7705
590,0.2415,-0.6835,0.6942,-25.5127,2.6855,14.9536
600,0.2493,-0.6664,0.7206,-19.8364,4.2725,14.3433
610,0.2834,-0.6451,0.7865,-19.6533,6.3477,11.9629
620,0.2964,-0.6613,0.829,-23.0713,16.2354,8.606
630,0.3188,-0.665,0.8419,-23.0103,23.8647,9.5215
640,0.3297,-0.6517,0.8334,-19.7754,37.9028,9.7656
650,0.3319,-0.6693,0.7668,-15.3198,44.7998,8.2397
660,0.3245,-0.6805,0.6935,-2.6245,53.4668,7.019
670,0.308,-0.6504,0.5687,2.4414,52.4902,7.1411
680,0.3057,-0.6359,0.5397,-0.9155,44.0674,4.2725
690,0.3221,-0.6765,0.5505,-6.4697,38.8794,1.4648
700,0.3387,-0.7173,0.5808,-11.5967,32.3486,-1.3428
710,0.3627,-0.7762,0.6185,-9.8877,31.6162,-0.5493
720,0.3641,-0.785,0.5935,0.0,32.4707,2.5024
730,0.3624,-0.7697,0.5657,5.9814,32.8979,4.1504
740,0.3589,-0.7385,0.5242,11.2915,30.8838,5.0659
750,0.359,-0.7341,0.5112,10.1318,28.5034,4.2725
760,0.3612,-0.7366,0.5164,7.9346,22.2778,2.5635
770,0.3647,-0.744,0.5154,8.9722,19.5923,2.3193
780,0.3737,-0.7393,0.5228,9.4604,14.3433,3.418
790,0.3782,-0.7218,0.537,9.4604,11.9629,4.0283
800,0.3838,-0.6989,0.5408,10.7422,9.2773,2.9297
810,0.3829,-0.701,0.5426,10.1318,7.8735,1.5869
820,0.3788,-0.7047,0.5593,7.8125,5.188,-0.6104
830,0.3779,-0.7098,0.569,5.7373,4.1504,-1.9531
840,0.3805,-0.735,0.5768,1.8921,3.2349,-5.188
850,0.382,-0.7466,0.5776,1.6479,3.2349,-6.2256
860,0.3848,-0.774,0.5863,2.0142,3.9673,-7.2632
870,0.384,-0.7881,0.5809,2.1973,5.249,-7.019
880,0.3831,-0.8005,0.5602,2.9297,7.3242,-5.6152
890,0.3818,-0.804,0.5502,4.5776,7.8125,-4.8218
900,0.3749,-0.8003,0.5221,6.3477,8.1787,-3.2349
910,0.373,-0.7909,0.5181,6.6528,7.019,-2.6855
920,0.374,-0.7859,0.516,5.7983,5.0049,-2.6855
930,0.3752,-0.7843,0.5193,4.6997,4.2725,-2.6855
940,0.3793,-0.7809,0.5396,1.1597,2.5024,-3.7231
950,0.3796,-0.7861,0.5427,0.3662,2.4414,-4.4556
960,0.3789,-0.7949,0.5437,1.6479,3.3569,-4.2114
970,0.3771,-0.7871,0.5535,2.4414,4.1504,-3.2959
980,0.3732,-0.7794,0.554,2.7466,5.3101,-3.6621
990,0.3716,-0.7872,0.5421,2.1973,7.1411,-4.5166
