aX,aY,aZ,gX,gY,gZ
-1.6366,-1.0665,0.6844,-37.2314,656.9824,-145.6299
-1.8198,-1.2369,0.1759,-33.2031,661.8652,-119.9951
-1.8358,-1.1484,0.1766,-32.0435,643.5546,-59.3262
-2.0259,-0.7621,0.1575,-21.7895,647.9492,-40.1001
-2.1643,-0.6387,-0.1277,7.5073,672.9736,-27.1606
-2.2700,-0.6776,-0.8835,14.1602,666.7480,-22.3999
-2.2281,-0.7297,-1.2029,33.2031,606.8726,3.1128
-2.0228,-0.6918,-1.6790,50.6592,557.0068,22.7661
-1.8906,-0.6180,-1.7435,75.9277,437.1338,60.7910
-1.6548,-0.3068,-1.6248,86.0596,383.6059,73.1812
-1.5585,-0.1450,-1.5366,110.0464,300.6592,76.4771
-1.3966,0.1000,-1.4760,117.4316,268.3105,74.5850
-1.3068,0.1964,-1.4871,111.3281,209.2285,67.3218
-1.1133,0.2316,-1.4855,109.4971,180.2368,58.1055
-1.0238,0.1753,-1.4716,107.7881,126.8921,44.3115
-0.8708,0.1167,-1.3668,106.3232,103.7598,47.1802
-0.8019,0.1819,-1.2876,94.2993,67.3218,61.4624
-0.6487,0.3090,-1.0447,83.4351,53.7720,64.8193
-0.5801,0.3612,-0.9215,70.9229,45.8984,60.7910
-0.4984,0.4072,-0.9011,66.2231,50.9644,52.0019
-0.4807,0.3531,-0.9825,49.6216,56.8237,32.1045
-0.4468,0.2461,-1.1138,40.8936,52.3071,28.3203
-0.4204,0.2556,-1.1165,29.4800,35.5835,26.6113
-0.3583,0.2832,-1.0090,27.8931,28.6865,22.1558
-0.3323,0.2665,-0.9443,31.0059,24.1089,8.0566
-0.3254,0.2219,-0.8451,31.0059,25.8789,1.7700
-0.3412,0.1760,-0.8258,18.4937,34.7290,-5.7373
-0.3936,0.0770,-0.8275,8.6060,39.0015,-4.6997
-0.4717,0.0483,-0.8308,-6.2256,44.7388,5.1270
-0.5109,0.0840,-0.8381,-10.0098,46.1426,10.6812
-0.5840,0.0994,-0.8467,-16.1133,45.4102,14.5874
-0.6136,0.0656,-0.8401,-21.3013,43.7622,15.4419
-0.6656,0.0652,-0.7697,-32.0435,38.0859,21.8506
-0.6866,0.1204,-0.7262,-37.2925,34.2407,24.3530
-0.7351,0.2139,-0.6765,-40.8325,33.9966,20.9351
-0.7604,0.2408,-0.6846,-55.7861,32.5317,11.1084
-0.8140,0.2206,-0.6785,-65.1245,29.2969,5.7373
-0.8483,0.2043,-0.6530,-82.3364,21.7285,1.3428
-0.9475,0.2593,-0.5781,-91.4307,19.2261,1.6479
-1.0399,0.3175,-0.5493,-113.2812,15.6860,-1.4038
-1.3777,0.4877,-0.5151,-132.8735,11.9019,-5.9204
-1.6377,0.6091,-0.5106,-188.2934,-5.4321,-26.3672
-2.5718,0.9910,-0.4247,-217.8345,-21.9116,-45.8984
-3.3231,1.2146,-0.3264,-291.6260,-71.2280,-113.1592
-3.9999,1.6769,-1.0958,-346.8628,-98.8769,-156.7383
-3.9999,1.9465,-2.5861,-495.2392,-275.5737,-299.1943
-3.9794,1.5950,-4.0000,-527.8931,-603.0884,-467.0410
-3.9832,0.4069,-3.0109,-176.8188,-1799.1942,-904.1747
-3.9999,-2.7262,3.8331,23.8647,-1999.9388,-1110.0464
-3.9999,-3.9878,3.9999,160.4004,-1999.9388,-1650.8177
-3.9996,-3.9999,3.9999,7.0190,-1999.9388,-1402.1605
-3.9995,-3.5889,3.6375,-271.8506,-1407.4706,13.8550
-3.9999,-3.6908,3.4034,-331.9702,-1266.4795,35.0342
-3.9999,-3.8405,3.8650,-26.7334,-1506.5917,345.8252
-3.9999,-1.8560,3.9999,97.9004,-1311.8285,520.6909
-3.6166,-1.4624,3.9900,50.4150,-590.0269,325.3174
-2.7560,-0.9830,3.9866,121.1548,-323.9746,273.3154
-0.8337,-0.2914,3.9712,242.3706,-120.4834,244.7510
-0.2515,-0.2367,3.6200,119.8120,24.7803,192.6880
0.1528,0.2234,1.4877,49.2554,88.0737,181.2134
0.2130,0.5408,0.4026,-20.3247,118.7134,142.5171
0.3890,0.3420,-0.0792,-37.7808,72.5708,102.2949
0.4563,-0.0284,0.2876,-68.7866,24.4751,46.3867
0.4857,-0.4744,0.2405,-75.5615,47.4243,37.5977
0.4250,-0.6328,-0.0492,-46.8750,64.6362,26.6113
0.3242,-0.8715,-0.2126,-21.4233,42.2974,28.9917
0.3322,-0.8153,-0.0134,12.8174,-13.6108,47.3022
0.4575,-0.6151,0.4965,13.9160,-26.9775,49.6216
0.5426,-0.6061,0.6647,6.3477,-25.2686,42.3584
0.6182,-0.5229,0.7650,7.2021,-17.0898,38.2080
