aX,aY,aZ,gX,gY,gZ
-0.0328,0.1097,-0.8877,-17.4561,86.9751,46.0815
-0.0667,0.0785,-0.8899,-29.3579,93.0786,53.2837
-0.1201,0.1399,-0.8871,-32.4707,96.1304,58.7158
-0.1476,0.2462,-0.8618,-31.1279,101.9897,60.2417
-0.2094,0.4438,-0.7627,-31.7383,105.9570,52.9785
-0.3312,0.4760,-0.7244,-38.7573,119.9341,27.7710
-0.4110,0.4365,-0.7291,-43.0908,127.3193,15.1367
-0.6237,0.3707,-0.7018,-64.4531,138.4888,-1.0986
-0.7769,0.3713,-0.6633,-76.8433,144.3481,-7.1411
-1.3270,0.4785,-0.3782,-93.4448,157.5317,-25.6348
-1.8185,0.6038,-0.1082,-96.0083,188.5986,-68.0542
-3.4041,0.9042,0.2769,-102.6001,215.8203,-106.1401
-3.9999,1.0874,-0.3497,-200.0122,278.1372,-219.9707
-3.9999,2.5298,-3.8169,-267.6392,262.5732,-309.2651
-3.9999,3.6437,-4.0000,-226.0132,-577.8198,-762.0849
-3.9838,1.6519,-1.1644,-28.8696,-1411.4379,-1192.1997
-3.9979,-1.9370,0.8710,321.9604,-1849.7924,-1997.6195
-3.9999,-3.9999,-0.5793,310.3638,-1691.2230,-1999.9999
-3.9999,-3.9999,1.2220,99.9145,-1699.1576,-1242.3096
-3.9995,-3.8898,2.5496,6.8970,-1451.8431,-789.4286
-3.9998,-3.9408,1.5721,-153.4424,-1151.3062,-556.9458
-3.9999,-3.9999,3.8328,-63.8428,-1231.3843,-332.1533
-3.9999,-3.9999,3.9999,177.4292,-1102.6611,91.1865
-3.6354,-3.8510,3.9999,181.4575,-854.0038,178.5278
-2.9181,-3.4326,3.9603,170.8984,-378.6621,169.2505
-1.4575,-2.9020,3.7679,213.6230,-282.7148,136.4136
-0.9773,-2.5762,3.3425,203.5522,-240.1733,176.1474
-0.2904,-0.6754,2.4626,164.3066,-211.7920,206.1157
0.1210,0.3315,1.6573,78.5522,-115.7226,146.7896
0.2092,0.1903,1.2577,12.6953,-70.9839,93.3227
0.2758,-0.4929,0.8812,-87.8296,-25.7568,31.0059
0.2966,-0.8263,0.6212,-95.3979,-2.5635,20.6299
0.3003,-0.9893,-0.0566,-43.6401,27.2827,32.7148
0.2887,-0.8373,-0.2128,-9.7046,14.8315,44.0063
0.3673,-0.6472,-0.1261,14.8926,-24.5361,45.5322
0.4373,-0.6930,-0.0116,0.1831,-42.6636,31.0669
0.5277,-0.8044,0.1691,-2.0752,-43.8232,27.7100
0.5109,-0.7823,0.2338,8.1177,-40.3442,27.2217
0.4081,-0.7338,0.3103,11.8408,-39.4897,24.2920
0.3726,-0.7559,0.3790,15.0757,-41.5649,16.5405
0.3594,-0.7412,0.5243,18.2495,-40.1001,12.6953
