aX,aY,aZ,gX,gY,gZ
-1.7484,-0.0253,2.6798,350.4638,23.7427,287.1094
-0.7850,-0.7195,2.1921,215.6372,-108.1543,169.9219
-0.4342,-0.8613,2.2170,185.8520,-122.0703,150.5737
-0.1525,-0.9819,1.6925,155.0293,-57.4951,126.5869
-0.1542,-0.9530,1.2373,142.4561,-20.9351,116.2109
-0.1575,-0.7980,0.5330,126.5869,6.8970,94.6655
-0.0859,-0.7299,0.4506,117.2485,-9.0332,81.5430
0.1395,-0.5532,0.8778,89.0503,-64.2090,57.7393
0.2775,-0.5626,1.0955,38.6353,-57.6782,19.7144
0.4811,-0.9634,1.1116,18.3716,-34.5459,3.7842
0.5127,-1.1082,0.9650,23.4375,7.0190,15.2588
0.4926,-1.0304,0.5704,38.0859,17.0288,33.5693
0.4829,-0.8860,0.4028,66.1621,12.5732,62.1948
0.4875,-0.5902,0.2950,68.6035,0.9766,67.1387
