aX,aY,aZ,gX,gY,gZ
-3.9999,-0.3977,-4.0000,-449.1577,-101.0742,80.4443
-3.9910,0.0883,-4.0000,-338.3178,-728.6376,260.3149
-3.9938,2.5653,-2.0083,-198.3032,-1174.2554,290.8936
-3.9999,3.6882,0.6421,28.9307,-1891.8456,152.2827
-3.9999,2.7144,3.9999,96.3745,-1999.9388,-33.0200
-3.9999,0.1183,3.9999,-137.3901,-1969.3602,-430.0537
-3.9998,-3.2999,3.9445,-328.5522,-1848.3885,-345.2758
-3.9999,-2.1810,3.9254,-112.1216,-1634.7655,-103.0273
-3.9999,-3.2736,3.9999,25.6348,-1423.8280,-283.8745
-3.9999,-3.9999,3.9999,-170.8374,-730.8959,-131.8970
-3.7552,-3.5306,3.9996,-179.7485,-435.1806,289.0625
-3.0020,-1.6028,3.9984,80.8105,-265.5640,762.6342
-1.0939,1.9856,3.9999,133.1177,-328.1860,712.2192
-0.5270,1.8735,3.9999,89.1113,-346.2524,345.5810
0.2274,0.2062,3.9999,70.0073,-315.1245,243.4082
0.5803,0.5419,3.9417,55.5420,-174.1333,282.5317
0.9784,1.9729,2.9371,35.6445,-94.4214,271.7285
0.9666,1.9352,2.3420,29.3579,-38.8184,106.8115
0.6790,0.7509,1.7961,49.7436,-37.5366,25.0244
0.5111,0.2932,1.6041,63.2324,-8.9722,-35.4614
0.3120,-0.1772,1.2180,40.8325,9.0942,-40.0391
0.2700,-0.3983,1.0939,-20.0806,36.8042,-38.0859
0.2406,-0.6082,0.9115,-38.5742,48.1567,-28.9307
0.2297,-0.6240,0.7888,-20.0195,53.7109,-22.8882
0.2498,-0.8257,0.5652,4.3335,42.1753,-26.3672
0.2925,-0.9181,0.6165,15.3198,17.1509,-11.3525
0.3849,-0.8020,0.6932,9.7656,20.6299,2.4414
0.4191,-0.6813,0.6152,0.0000,38.1470,13.6719
0.4969,-0.5430,0.5530,-6.0425,40.1001,11.0474
0.5212,-0.5315,0.5753,-10.4370,42.1753,-0.0610
0.4888,-0.5872,0.4857,-3.6621,42.2363,-7.1411
0.4534,-0.6458,0.4384,16.1133,24.1089,-17.3950
0.4351,-0.7622,0.5269,18.2495,11.0474,-16.1133
0.4493,-0.7921,0.6223,8.6670,-2.6245,-1.1597
0.4719,-0.6960,0.7277,5.2490,-2.7466,8.1177
0.4857,-0.6094,0.7388,5.6152,-2.1362,16.5405
0.5161,-0.4771,0.7942,9.5215,-3.7842,13.9160
0.5248,-0.4651,0.8199,5.1270,0.3662,0.6104
0.5052,-0.5300,0.7678,-3.6621,6.7749,-5.7373
0.4800,-0.5991,0.7067,-17.3340,15.5029,-13.1836
0.4460,-0.7057,0.6389,-19.2261,15.2588,-12.0850
0.4438,-0.6960,0.6404,-16.8457,11.2915,-5.1270
0.4442,-0.6239,0.6478,-13.1836,9.4604,-4.2114
0.4424,-0.6208,0.6455,-9.2773,7.5684,-8.6060
0.4249,-0.6758,0.6180,-10.6812,7.9346,-10.1318
0.4186,-0.7002,0.6466,-13.1226,5.7983,-7.9346
0.4282,-0.6901,0.7125,-13.0615,3.6011,-5.4321
0.4452,-0.6501,0.8232,-14.7095,5.9204,-1.2817
0.4435,-0.6246,0.8215,-14.4043,10.3149,-0.6104
0.4240,-0.6194,0.7733,-9.4604,16.6626,-4.2725
0.4122,-0.6421,0.7483,-5.6152,18.6768,-7.1411
0.3959,-0.6627,0.7036,-6.2256,19.1040,-5.6152
0.3931,-0.6494,0.6879,-8.2397,17.9443,-0.6714
0.4044,-0.6107,0.6855,-8.7280,16.4795,0.7324
0.4120,-0.5990,0.6875,-9.5215,14.6484,0.5493
0.4172,-0.5980,0.6658,-10.1929,14.7705,-0.1831
0.4203,-0.6053,0.6589,-12.8784,14.5874,-1.5259
0.4374,-0.6282,0.6869,-13.4277,14.0381,-1.5869
0.4507,-0.6245,0.7034,-12.5122,15.1978,0.0610
0.4750,-0.5792,0.7096,-11.9019,16.8457,0.2441
0.4791,-0.5665,0.6917,-9.6436,19.8975,-3.8452
0.4727,-0.5880,0.6444,-8.2397,20.1416,-6.7749
0.4644,-0.6149,0.6240,-7.6904,19.4092,-9.3384
0.4489,-0.6478,0.5955,-8.5449,18.0054,-8.1787
0.4465,-0.6458,0.6035,-8.7891,13.0005,-4.3945
0.4570,-0.6409,0.6415,-7.9346,10.8032,-2.9297
0.4677,-0.6299,0.6664,-6.2866,9.1553,-0.7324
0.4753,-0.5835,0.6807,-5.0049,9.9487,-1.4648
0.4678,-0.5945,0.6682,-2.7466,11.5967,-6.7139
