timestamp,aX,aY,aZ,gX,gY,gZ
430,-0.3566,-0.677,2.4543,28.3203,259.5825,38.269
440,-0.4011,-0.6144,2.2517,19.8364,310.791,31.25
450,-0.4667,-0.6874,2.0928,-14.7095,404.4189,23.2544
460,-0.7109,-0.8037,1.769,-30.2734,446.3501,26.6113
470,-0.8655,-0.8677,1.5514,-61.0962,530.2734,38.269
480,-1.1777,-0.9814,0.9385,-74.4629,570.3735,47.2412
490,-1.2405,-1.0269,0.5908,-79.5898,623.1079,65.5518
500,-1.3411,-1.162,0.0836,-45.4712,625.3052,76.6602
510,-1.415,-1.2175,-0.1488,-38.7573,636.4136,116.1499
520,-1.5277,-1.0125,-0.8318,-44.0674,645.4467,139.0381
530,-1.6586,-0.5312,-1.5062,11.6577,635.376,169.9219
540,-1.7069,-0.3375,-1.9615,32.7148,623.9624,171.0205
550,-1.5894,-0.1925,-3.3813,79.2847,580.2002,150.5127
560,-1.4462,-0.0818,-3.9747,192.3218,422.8515,153.5034
570,-1.1504,0.8512,-4.0,228.9429,268.6768,160.5225
580,-1.0172,1.3844,-3.8018,137.207,-72.6318,81.0547
590,-0.8412,1.3475,-2.7621,71.0449,-171.0815,0.5493
600,-0.787,1.092,-2.3933,57.1289,-242.8589,-127.0752
610,-0.7812,0.8123,-1.9712,82.5806,-262.085,-174.4995
620,-0.8264,0.6396,-1.9354,114.0137,-302.3682,-278.4424
630,-0.9368,0.0634,-1.9689,106.0181,-336.7309,-329.5288
640,-0.9924,-0.2761,-1.7561,83.1909,-433.2275,-407.6538
650,-1.0276,-0.9575,-1.1038,72.3877,-468.6889,-427.3071
660,-1.0585,-1.2026,-0.9252,11.7187,-500.5493,-403.9306
670,-1.2826,-1.2551,-0.8307,-5.5542,-519.4092,-377.5634
680,-1.4368,-1.2744,-0.7382,-23.8037,-598.8159,-355.5908
690,-1.5787,-1.6356,0.3503,-40.4663,-649.475,-350.1587
700,-1.0835,-1.842,2.2128,24.5361,-668.7011,-325.9277
710,-0.7034,-2.2338,2.7197,161.8652,-481.018,-314.9414
720,-0.1467,-2.9043,2.6677,108.2153,-352.7832,-268.2495
730,-0.0203,-2.7062,2.332,-26.001,-161.6821,-105.2246
740,-0.0824,-1.9559,1.6014,-35.0952,-109.8022,-50.415
750,-0.1451,-1.7853,1.4255,-29.8462,-56.5186,-14.4043
760,-0.1752,-1.7056,1.5524,-37.1094,-36.438,-3.2959
770,-0.1417,-1.6649,1.6766,-60.1807,18.7378,33.6914
780,-0.069,-1.4832,1.8297,-67.627,52.4292,54.5044
790,-0.068,-1.3413,1.8832,-42.6636,126.2207,85.6323
800,-0.1698,-1.0697,1.786,-29.4189,169.0674,94.6045
810,-0.2589,-0.9481,1.6426,-29.8462,255.188,102.6001
820,-0.4226,-0.801,1.342,-40.8325,293.335,100.3418
830,-0.4769,-0.7676,1.177,-70.8618,365.1123,87.4634
840,-0.5243,-0.7992,0.6426,-93.5669,397.5219,80.0171
850,-0.5173,-0.8402,0.2964,-141.6016,428.0395,71.5332
860,-0.451,-0.8108,-0.2556,-149.6582,424.2553,69.397
870,-0.4056,-0.7601,-0.3711,-140.7471,396.9116,58.3496
880,-0.3142,-0.7209,-0.4572,-138.2446,386.6577,49.6826
890,-0.274,-0.7825,-0.7196,-159.668,387.8784,36.0107
900,-0.2863,-0.8134,-0.924,-164.7949,390.5639,33.3252
910,-0.3132,-0.7764,-1.4287,-150.5127,383.6059,34.4849
920,-0.2872,-0.7073,-1.7711,-102.9053,356.5674,22.4609
930,-0.1201,-0.6899,-2.5638,-55.4199,325.6836,8.4229
940,-0.0148,-0.671,-2.8813,24.231,207.9468,-11.1694
950,0.1296,-0.4877,-2.9318,48.2178,122.0093,-18.4326
960,0.142,-0.375,-2.6259,43.7012,-48.8281,-42.4805
970,0.1066,-0.3093,-1.924,18.3105,-108.3984,-62.561
980,0.0817,-0.4197,-1.7283,-39.4897,-177.185,-103.0884
990,-0.0161,-0.693,-1.5562,-51.4526,-201.477,-113.4643
