timestamp,aX,aY,aZ,gX,gY,gZ
580,-0.5101,-0.866,-0.5891,11.2915,301.0864,182.9223
590,-0.2847,-0.5417,-0.7582,35.0952,286.1328,184.8144
600,-0.1755,-0.547,-0.7001,-0.7324,231.8725,177.3071
610,-0.0181,-0.5125,-0.647,-37.9639,207.7026,175.5981
620,0.0604,-0.4215,-0.7008,-71.8994,159.729,177.5513
630,0.2305,-0.0099,-0.5846,-62.0728,135.3149,177.063
640,0.312,0.1193,-0.604,-41.1377,107.7881,150.5737
650,0.4745,0.2029,-0.615,-38.147,94.7266,136.2305
660,0.5454,0.2023,-0.5521,-39.917,67.9932,110.6567
670,0.6621,0.1584,-0.4196,-32.7148,58.2275,102.8442
680,0.7097,0.2927,-0.4065,-7.019,49.9268,98.5718
690,0.8057,0.5137,-0.5232,-5.7373,42.1753,86.853
700,0.8375,0.5208,-0.4896,-11.9019,11.7798,52.9785
710,0.891,0.3983,-0.3506,-11.9629,0.6714,37.9028
720,0.9166,0.3195,-0.2944,-10.8643,-12.207,19.043
730,0.9402,0.2227,-0.2113,-10.6812,-15.1367,15.0146
740,0.943,0.1799,-0.1078,-5.3101,-19.5923,10.8643
750,0.9454,0.1655,-0.0808,3.2959,-20.752,8.8501
760,0.9525,0.1331,-0.0226,26.4893,-23.3765,1.6479
770,0.9631,0.0861,0.0013,34.6069,-25.0854,-4.1504
780,0.9827,-0.0348,0.048,34.79,-28.9917,-14.1602
790,0.9905,-0.0717,0.0919,31.8603,-30.3345,-15.9912
800,1.0144,-0.1266,0.1511,23.8037,-28.9917,-16.6626
810,1.0233,-0.1455,0.1569,17.7612,-27.71,-14.5264
820,1.0317,-0.1484,0.2145,20.3857,-27.5879,-13.2446
830,1.0336,-0.1548,0.2422,27.5879,-25.2686,-11.4746
840,1.0322,-0.1812,0.2578,30.9448,-23.9258,-9.5215
850,1.0254,-0.1732,0.285,32.6538,-20.5688,-3.7842
860,1.0137,-0.1511,0.2844,24.7192,-17.395,-2.3804
870,1.0116,-0.1494,0.2433,6.1035,-13.3667,-1.0376
880,0.9966,-0.1077,0.1731,4.0283,-13.3057,-0.3662
890,0.984,-0.0768,0.1521,10.2539,-14.5874,-2.5024
900,0.9713,-0.0553,0.1593,13.2446,-15.8691,-5.127
910,0.9706,-0.0624,0.1886,13.6719,-17.2119,-11.0474
920,0.9797,-0.1005,0.2201,10.437,-16.4185,-13.5498
930,0.985,-0.1307,0.2273,-2.6245,-15.1978,-16.0522
940,0.9866,-0.1669,0.2167,-7.3853,-14.2212,-15.564
950,0.9867,-0.168,0.1954,-4.1504,-13.1226,-13.3667
960,0.9795,-0.1342,0.207,0.4272,-13.4277,-12.5732
970,0.9786,-0.1279,0.212,3.1128,-13.2446,-14.9536
980,0.981,-0.1555,0.2035,2.7466,-13.4277,-16.4185
990,0.9794,-0.1606,0.2296,2.7466,-14.2212,-17.8833
