timestamp,aX,aY,aZ,gX,gY,gZ
800,-0.7158,-0.9668,0.9727,47.9126,-301.9409,-138.4277
810,-0.8062,-0.9738,1.1049,66.8335,-333.8012,-82.8247
820,-1.0161,-0.6993,2.0854,76.8433,-349.6093,-63.3545
830,-1.0657,-0.6528,2.6517,80.8716,-303.2837,-58.2886
840,-1.0262,-0.8523,3.2264,68.9697,-242.6147,-61.3403
850,-0.9806,-0.9777,3.1901,25.9399,-124.3896,-47.4243
860,-0.9255,-1.0645,3.3336,13.0615,-82.6416,-30.7617
870,-0.9285,-1.0707,3.5466,13.0005,19.7754,6.8359
880,-0.9722,-1.0233,3.4506,9.5215,93.3838,27.4048
890,-1.0142,-0.9227,3.1379,-18.4326,232.1167,63.5376
900,-1.0466,-0.785,2.342,-41.5649,283.4473,72.3877
910,-1.0206,-0.7959,1.9604,-77.7588,345.3369,85.3271
920,-0.9427,-0.7241,1.3458,-85.2051,360.1684,96.4966
930,-0.8982,-0.6305,1.134,-92.4683,378.1738,115.5395
940,-0.7671,-0.4447,0.6292,-91.4917,387.0849,120.5444
950,-0.6747,-0.3225,0.3739,-73.3643,379.6386,125.8545
960,-0.4739,0.0485,-0.0361,-61.3403,368.6523,123.23
970,-0.3525,0.2327,-0.2552,-45.227,339.1113,95.7642
980,-0.0603,0.467,-0.6719,-40.9546,313.4155,72.3267
990,0.2057,0.4948,-0.9138,-31.8603,239.3188,18.9209
