aX,aY,aZ,gX,gY,gZ
0.1451,-0.0320,-0.9845,-11.6577,55.3589,-96.6186
0.0636,0.0172,-1.0582,-3.6011,52.3071,-105.5298
-0.1010,0.2211,-1.2998,-10.4370,46.5088,-111.7554
-0.2029,0.3413,-1.4059,-17.6392,14.2822,-145.5078
-0.4542,0.4392,-1.4829,-10.6201,-10.9253,-176.2695
-0.7098,0.1575,-1.5203,18.4937,-64.8804,-246.3379
-0.8225,-0.0315,-1.5667,20.3247,-91.8579,-270.8740
-1.0386,-0.2816,-1.5786,-13.9160,-158.2031,-288.0249
-1.1533,-0.3323,-1.5576,-53.4668,-240.5395,-288.4521
-1.5282,-0.1456,-1.7062,-72.7539,-287.7197,-295.5933
-1.8578,-0.1876,-1.8590,-132.4463,-421.4477,-360.4736
-2.7662,-1.0166,-1.8312,-164.2456,-515.8691,-398.8647
-3.2749,-1.4739,-1.5250,-219.7876,-729.3090,-403.3203
-3.9999,-2.1489,-0.3369,-263.4888,-827.4536,-366.0888
-3.9999,-2.6250,0.5841,-376.7090,-963.5620,-228.0884
-3.7084,-3.6056,2.7794,-404.7851,-971.1303,-109.3750
-3.1221,-3.3103,3.5398,-308.9600,-780.2734,205.9326
-1.8420,-1.4214,2.8015,-212.0361,-611.9995,307.2510
-1.2892,-0.5459,1.4061,-17.9443,-429.3823,294.4336
-1.1605,-0.7322,1.3696,98.7549,-442.9931,170.7153
-0.9509,-1.3713,1.6086,103.0884,-431.2133,146.6064
-0.9086,-1.3657,1.5613,70.9229,-372.0703,186.2793
-0.9968,-0.9808,1.3409,52.4902,-350.1587,210.9375
-1.0455,-0.7428,1.2891,53.5278,-342.4682,224.2431
-0.9119,-0.3673,1.5403,62.1948,-349.9756,205.1391
-0.7249,-0.3594,1.7754,43.5181,-337.8906,135.7422
-0.3164,-0.4791,2.0937,33.4473,-305.2979,109.3140
-0.1909,-0.4651,2.0792,27.2217,-202.7588,81.4209
-0.1182,-0.4626,1.7036,22.2168,-151.6113,67.3828
-0.1450,-0.5232,1.4635,20.2026,-82.7026,41.4429
-0.1633,-0.6233,1.1776,16.2964,-64.8804,34.6069
-0.1367,-0.6488,1.1362,11.1694,-46.9971,27.8320
-0.0396,-0.7355,1.0892,6.4697,-39.2456,25.5737
0.0138,-0.7756,1.0604,-1.8311,-20.3247,25.5127
0.0848,-0.7181,0.9767,-1.4648,-8.9111,27.2217
0.0983,-0.6619,0.9005,6.2866,16.6626,23.5596
0.0922,-0.6233,0.6606,9.8877,25.7568,18.2495
0.0811,-0.6188,0.5542,5.9204,25.8789,8.1177
0.0781,-0.6469,0.4722,-3.9062,19.8975,2.7466
0.0933,-0.7065,0.4894,-29.2969,7.9956,-5.2490
0.1375,-0.8123,0.5808,-37.1094,4.8828,-5.2490
0.1564,-0.8282,0.6287,-38.1470,7.0801,-1.5259
0.1727,-0.8275,0.6464,-33.1421,11.7187,-0.6104
0.1691,-0.8145,0.6174,-21.0571,20.4468,-0.5493
0.1660,-0.7832,0.5436,-18.6768,21.9727,-1.5259
0.1707,-0.7848,0.5306,-21.3013,21.2402,-3.6621
0.1743,-0.7850,0.5194,-21.7895,20.8740,-3.5400
0.1742,-0.7717,0.5219,-20.0195,19.2261,-3.8452
0.1710,-0.7710,0.5186,-19.4702,18.3105,-5.0049
0.1689,-0.7833,0.4976,-17.7002,14.4043,-6.6528
0.1782,-0.7994,0.5139,-21.3013,7.0801,-6.2256
0.2023,-0.7832,0.5818,-21.9116,4.6387,-5.0659
0.2094,-0.7617,0.6003,-18.2495,3.7231,-5.9204
0.2222,-0.7894,0.6315,-19.0430,4.1504,-7.3242
0.2211,-0.8000,0.6461,-19.5313,6.8970,-5.8594
0.1976,-0.7858,0.6448,-15.1978,8.4839,-5.1880
0.1884,-0.8048,0.6304,-6.9580,10.9863,-5.9814
0.1786,-0.8136,0.6135,-4.0283,11.1694,-4.6387
