aX,aY,aZ,gX,gY,gZ
-1.6515,-0.4243,-2.5337,39.4897,-430.7861,-291.5649
-2.2333,-0.9386,-2.3459,22.8271,-542.5415,-336.7920
-3.3645,-2.0172,-1.0851,-63.1714,-791.0156,-348.4497
-3.8075,-2.4473,-0.2225,-182.8613,-965.6982,-219.0552
-3.8898,-3.3718,1.8950,-241.6382,-1004.0283,-111.6333
-3.4460,-3.5387,2.8787,-287.0483,-918.3349,191.5893
-2.3777,-1.8053,3.5103,-211.6089,-797.1801,334.9609
-1.9058,-0.8416,3.2216,15.3198,-553.6499,363.0981
-1.2620,-1.1549,2.5548,63.1103,-471.4355,298.0347
-1.1133,-1.3484,2.2633,78.1250,-369.0185,288.2080
-0.8912,-0.7281,2.0033,74.7070,-338.3178,310.3638
-0.7465,-0.4692,1.9968,83.8013,-281.1890,294.5557
-0.4922,-0.3558,1.8567,91.8579,-251.7090,269.5312
-0.4380,-0.3995,1.7466,81.2378,-205.4443,232.0556
-0.3961,-0.3575,1.6127,61.2793,-187.5000,225.9521
-0.3530,-0.1846,1.6198,22.6440,-161.1938,213.4399
-0.1481,0.2107,1.8312,12.8784,-148.5596,190.4297
-0.0168,0.2206,1.9409,-7.5684,-98.8159,111.5112
0.1180,-0.0479,1.8452,-17.4561,-61.4014,77.7588
0.1122,-0.1334,1.6333,-18.7378,1.9531,41.1377
0.0680,-0.2758,1.2301,-17.6392,19.6533,28.5645
0.0583,-0.3761,1.0698,-20.6909,37.4756,12.9395
0.0638,-0.5121,0.8403,-22.6440,36.9263,12.6953
0.0817,-0.5193,0.7928,-27.3437,24.4141,19.4702
0.1404,-0.4711,0.7839,-29.8462,19.1650,22.2168
0.1742,-0.4497,0.7876,-36.0107,14.2212,22.7051
0.2432,-0.4408,0.8260,-38.6963,13.4888,21.4233
0.2682,-0.4263,0.8392,-38.5132,17.5171,18.3716
0.2892,-0.3922,0.8197,-36.9263,20.5078,15.1978
0.2921,-0.4044,0.8055,-37.9028,23.8647,6.7139
0.2830,-0.4240,0.7637,-35.7056,23.7427,3.8452
0.2806,-0.4242,0.7377,-24.4751,20.6909,-0.3662
0.2958,-0.4762,0.7297,-25.1465,18.1885,-1.5869
0.3080,-0.4897,0.7593,-28.6255,13.1836,1.0376
0.3259,-0.4565,0.8016,-24.7803,12.8174,1.8311
0.3350,-0.4603,0.8037,-17.7002,15.3198,0.0000
0.3486,-0.4668,0.7827,-17.5171,16.6016,0.1831
0.3481,-0.4436,0.7590,-16.3574,15.0146,-0.6104
0.3525,-0.4617,0.7396,-15.9912,12.5122,-2.9297
0.3622,-0.4944,0.7628,-19.6533,8.3618,-2.8687
0.3724,-0.4607,0.8206,-18.7988,8.3008,-0.6714
0.3682,-0.4360,0.8110,-11.7187,9.5825,-1.8311
