timestamp,aX,aY,aZ,gX,gY,gZ
290,0.5842,-0.4459,-0.3723,-140.0146,165.5884,122.5586
300,0.551,-0.4263,-0.4191,-136.8408,175.9643,126.5869
310,0.467,-0.3025,-0.5413,-128.6011,178.772,126.6479
320,0.4243,-0.2609,-0.5763,-113.4033,175.1709,120.4834
330,0.3671,-0.3466,-0.5664,-107.2998,171.6308,117.1265
340,0.3398,-0.3784,-0.519,-83.9233,170.6543,122.7417
350,0.2567,-0.3134,-0.5126,-73.2422,177.185,127.3193
360,0.2103,-0.2609,-0.5691,-56.7017,192.0166,130.8594
370,0.1115,-0.176,-0.7129,-45.8984,196.8384,130.7983
380,0.0768,-0.0901,-0.7838,-20.5078,197.876,129.8218
390,0.0658,0.1298,-0.7388,-7.5684,190.979,124.7559
400,0.0242,0.1266,-0.5756,16.9067,188.0493,99.8535
410,-0.0291,0.0327,-0.6428,36.6211,199.4018,87.2803
420,-0.149,0.0154,-0.9081,64.209,221.6797,83.0688
430,-0.1968,0.0471,-1.0083,64.7583,223.6328,86.1206
440,-0.2389,0.1132,-1.0928,38.5742,211.1206,94.2383
450,-0.2411,0.2019,-1.0651,26.123,200.8056,98.4497
460,-0.244,0.2936,-1.0801,20.5078,188.3545,89.1113
470,-0.2512,0.2848,-1.1626,21.1792,185.5469,77.5757
480,-0.2567,0.3751,-1.2205,16.9678,169.3725,64.8193
490,-0.2433,0.4131,-1.1489,10.498,156.9214,60.5469
500,-0.2395,0.3127,-0.9839,-0.9766,140.4419,49.3774
510,-0.2598,0.2781,-0.9518,-4.6387,139.2822,47.4243
520,-0.3043,0.2915,-0.8976,-10.5591,139.7095,49.9268
530,-0.328,0.3116,-0.8496,-16.1743,139.4043,51.7578
540,-0.3984,0.3767,-0.7333,-29.541,140.564,55.2368
550,-0.4464,0.4202,-0.6578,-41.8701,144.4702,55.542
560,-0.5714,0.4939,-0.5935,-47.1802,147.9492,52.2461
570,-0.6346,0.4969,-0.6166,-70.4346,148.4375,40.1611
580,-0.7594,0.4646,-0.5994,-87.5244,143.5547,33.3252
590,-0.8409,0.4384,-0.5582,-114.6851,134.9487,19.043
600,-1.0597,0.4232,-0.5216,-126.0986,131.5308,12.8784
610,-1.1997,0.4686,-0.5133,-152.4048,120.1172,-3.9062
620,-1.5516,0.5996,-0.4625,-164.4897,111.5723,-19.7754
630,-1.7961,0.6664,-0.4036,-176.0254,93.0176,-74.585
640,-2.5676,0.7152,-0.2769,-175.5981,82.5195,-116.0889
650,-3.1547,0.6433,-0.1685,-169.0063,48.3398,-218.6279
660,-3.9999,0.8076,-0.0222,-166.748,25.2686,-269.3481
670,-3.9999,1.3461,-0.4539,-170.166,-62.3779,-409.3017
680,-3.9915,2.1597,-2.5609,-200.7446,-189.8193,-563.1104
690,-3.9824,1.7474,-3.384,-289.7339,-756.9579,-1082.2754
700,-3.9999,0.0947,-1.287,-255.7983,-1142.4561,-1376.5258
710,-3.9999,-1.6371,1.1801,9.9487,-1626.2816,-1949.3407
720,-3.9999,-3.9999,1.9506,26.001,-1621.6429,-1999.9999
730,-3.9995,-3.9999,1.752,40.1001,-1520.6908,-1254.9438
740,-3.9999,-3.947,1.4437,146.2402,-1317.0775,-657.8979
750,-3.9999,-3.9447,0.6589,113.0981,-1102.9053,-577.4536
760,-3.9999,-3.9999,3.6982,106.2012,-1161.6821,-478.2715
770,-3.621,-3.9999,3.9999,212.8906,-927.4902,62.6831
780,-2.9493,-3.9604,3.9999,231.0181,-724.5483,167.1142
790,-1.7292,-2.6779,3.4673,281.6772,-454.956,171.3257
800,-1.3414,-2.0481,2.8534,295.166,-394.104,115.0513
810,-0.6826,-1.9294,2.144,209.2285,-359.2529,15.8691
820,-0.4287,-1.7972,2.0475,155.3955,-341.3696,16.2354
830,-0.1853,-1.1405,1.9202,113.2812,-275.8789,37.1704
840,-0.1072,-0.8616,1.8501,69.6411,-199.5239,11.8408
850,0.1561,-1.0575,1.803,27.2217,-161.7431,-10.9863
860,0.2788,-1.1218,1.8322,-154.7241,-50.354,-20.2026
870,0.4438,-0.9847,1.2654,-241.8213,17.4561,-21.1182
880,0.4872,-1.0487,0.8268,-101.1352,45.8374,-9.2163
890,0.4944,-1.0225,0.5303,-3.7842,29.541,5.3711
900,0.5024,-0.9469,0.4232,73.7305,22.644,24.4751
910,0.5505,-0.8447,0.2684,72.2656,21.9727,27.5269
920,0.5851,-0.7982,0.2441,62.6831,20.0195,30.5786
930,0.6245,-0.6318,0.2524,52.6733,21.4233,30.8838
940,0.5985,-0.5421,0.2405,19.104,30.7617,21.8506
950,0.4716,-0.5333,0.1066,5.4321,34.5459,12.3291
960,0.4088,-0.5999,0.0344,-5.0049,28.7476,-5.3711
970,0.391,-0.7611,-0.009,-9.0332,19.4702,-11.1694
980,0.4387,-0.8347,0.0663,-16.6626,-4.1504,-13.1226
990,0.5603,-0.8525,0.3503,-14.3433,-10.437,-8.9722
