timestamp,aX,aY,aZ,gX,gY,gZ
280,0.6676,-0.3557,0.6323,-56.6406,111.7554,9.4604
290,0.6766,-0.3474,0.6,-74.707,111.2671,18.0664
300,0.7054,-0.3435,0.6389,-88.3789,110.3516,23.9258
310,0.7196,-0.3071,0.6853,-101.1963,111.4502,34.3018
320,0.7638,-0.2013,0.7887,-99.5483,113.8306,35.0952
330,0.7958,-0.21,0.8545,-93.2007,124.5117,28.1372
340,0.8143,-0.2284,0.9534,-92.2851,136.3525,26.8555
350,0.8044,-0.2322,0.973,-104.9194,168.8232,27.5269
360,0.7604,-0.2902,0.9065,-115.1123,186.9507,28.1982
370,0.7416,-0.3246,0.8002,-124.1455,214.9048,31.0059
380,0.7122,-0.3317,0.6505,-117.7368,221.6186,33.7524
390,0.7029,-0.3069,0.6213,-105.5908,232.0556,37.2314
400,0.6733,-0.3442,0.6515,-107.0557,240.0513,38.7573
410,0.6276,-0.3323,0.6232,-116.8823,268.6157,49.3164
420,0.5454,-0.2004,0.4572,-124.5117,281.311,53.772
430,0.5212,-0.1562,0.4506,-137.146,296.1426,49.4385
440,0.3833,-0.1328,0.4669,-131.5308,308.96,43.7622
450,0.2581,-0.1182,0.3943,-103.5156,348.3886,29.7241
460,-0.0052,-0.2181,0.1455,-96.0083,367.6147,22.7051
470,-0.2471,-0.4066,-0.1152,-112.9761,399.1699,25.5127
480,-0.3617,-0.3861,-0.2421,-128.479,410.8886,36.8652
490,-0.5673,-0.163,-0.3815,-138.3057,421.2646,52.3682
500,-0.6733,-0.0679,-0.3657,-130.0659,421.936,47.7295
510,-0.9446,0.0132,-0.2986,-105.896,431.5185,26.001
520,-1.1096,0.094,-0.2955,-108.5205,453.3691,16.4185
530,-1.5083,0.3167,-0.0936,-116.4551,463.9282,8.606
540,-1.8135,0.4333,0.0754,-123.4741,506.1645,-28.6865
550,-2.6934,0.6149,0.2281,-131.8359,538.208,-59.9976
560,-3.2532,0.5737,0.2743,-178.7109,594.9707,-145.9961
570,-3.9999,0.2708,0.45,-214.4775,619.0796,-190.0635
580,-3.9999,0.0536,0.2405,-326.0498,668.6401,-264.2822
590,-3.9923,-0.7891,-2.3329,-397.3999,681.9457,-298.1567
600,-3.9846,-1.532,-3.881,-671.936,428.3447,-316.1011
610,-3.9999,-1.2487,-4.0,-789.2455,-167.6025,-206.1767
620,-3.9999,0.6665,-2.2692,-146.6675,-1874.8778,-133.8501
630,-3.9999,-0.7991,3.9999,129.6387,-1999.9388,-456.0547
640,-3.9996,-3.2767,3.9999,-64.9414,-1999.9388,-1106.3232
650,-3.9999,-3.9999,3.9999,-323.4863,-1999.9388,-984.0087
660,-3.9999,-3.9999,3.8861,-336.4868,-1869.4457,409.3017
670,-3.9999,-3.9288,3.9908,-127.5024,-1657.8368,695.4955
680,-3.9999,-2.1252,3.9999,116.272,-1270.9351,735.1684
690,-3.9999,0.5015,3.9999,261.5967,-639.4043,756.2866
700,-3.8364,1.9418,3.9982,215.1489,-372.9248,583.0688
710,-3.3147,1.8129,3.9994,148.8647,-78.125,390.2588
720,-1.5637,1.1654,3.9999,171.0205,-48.1567,337.9516
730,-0.7494,0.7576,3.9999,191.3452,2.5635,270.1416
740,0.1112,1.3635,3.0311,187.7441,90.5762,260.9253
750,0.2933,1.9066,1.7721,110.0464,220.3979,219.4214
760,0.4069,1.3998,0.0724,5.8594,213.3179,111.6943
770,0.3538,0.3654,-0.2537,-187.1948,174.8657,-74.4019
780,0.2784,-1.0769,-0.817,-181.3965,156.0059,-70.0073
790,0.2887,-1.1676,-0.9609,-52.063,64.1479,11.1084
800,0.4548,-0.7405,-0.4524,-6.5918,5.249,41.626
810,0.5662,-0.5753,0.0265,11.5967,-57.0679,60.1807
820,0.6635,-0.4176,0.5592,17.7002,-53.7109,60.0586
830,0.6466,-0.319,0.6129,42.8467,-31.3721,54.5044
840,0.5116,-0.1906,0.5369,52.2461,-25.2075,46.0205
850,0.4375,-0.2067,0.5128,53.6499,-37.2314,30.5176
860,0.4044,-0.2227,0.7963,42.8467,-51.3306,28.0762
870,0.4486,-0.2588,1.0409,-1.6479,-65.3076,21.4233
880,0.5509,-0.4048,1.3938,-17.5781,-56.8237,16.6626
890,0.5693,-0.4604,1.387,-10.1318,-9.2163,8.3618
900,0.543,-0.4991,1.0083,3.7231,13.2446,5.7983
910,0.5197,-0.4714,0.8179,27.2827,26.8555,3.9062
920,0.5215,-0.4517,0.5856,28.9307,24.7192,3.9673
930,0.5494,-0.4567,0.5458,15.0757,10.1929,6.8359
940,0.6046,-0.4677,0.6317,6.958,3.54,8.1177
950,0.6112,-0.4648,0.7012,-0.7324,1.1597,9.5825
960,0.5759,-0.4313,0.8005,0.061,4.0894,8.8501
970,0.5443,-0.4307,0.7999,2.3804,11.2915,3.2349
980,0.5049,-0.462,0.7716,2.3804,13.0005,1.3428
990,0.5077,-0.4596,0.7761,4.6387,15.4419,0.9766
