timestamp,aX,aY,aZ,gX,gY,gZ
460,0.2214,0.0643,-1.0264,26.7944,103.2104,80.6274
470,0.228,0.1218,-1.0471,26.3062,97.229,80.8716
480,0.2231,0.1715,-1.0323,26.7944,84.4726,77.2705
490,0.2185,0.2445,-0.964,27.4658,79.4678,72.0825
500,0.2219,0.2327,-0.9382,26.6113,75.5615,60.2417
510,0.2189,0.1683,-0.9401,25.3296,75.1343,57.9834
520,0.2128,0.1611,-0.9341,17.2729,73.5474,61.7065
530,0.1951,0.1482,-0.8771,8.606,73.6084,65.3687
540,0.1763,0.1606,-0.8635,-11.2915,78.6133,73.9136
550,0.1273,0.2684,-0.9,-16.5405,81.604,75.0732
560,0.1051,0.3135,-0.92,-13.5498,83.8013,63.5376
570,0.0704,0.2701,-0.9222,-10.8643,83.5571,54.2603
580,0.0441,0.201,-0.9088,-13.7329,84.6558,45.166
590,-0.0328,0.1097,-0.8877,-17.4561,86.9751,46.0815
600,-0.0667,0.0785,-0.8899,-29.3579,93.0786,53.2837
610,-0.1201,0.1399,-0.8871,-32.4707,96.1304,58.7158
620,-0.1476,0.2462,-0.8618,-31.1279,101.9897,60.2417
630,-0.2094,0.4438,-0.7627,-31.7383,105.957,52.9785
640,-0.3312,0.476,-0.7244,-38.7573,119.9341,27.771
650,-0.411,0.4365,-0.7291,-43.0908,127.3193,15.1367
660,-0.6237,0.3707,-0.7018,-64.4531,138.4888,-1.0986
670,-0.7769,0.3713,-0.6633,-76.8433,144.3481,-7.1411
680,-1.327,0.4785,-0.3782,-93.4448,157.5317,-25.6348
690,-1.8185,0.6038,-0.1082,-96.0083,188.5986,-68.0542
700,-3.4041,0.9042,0.2769,-102.6001,215.8203,-106.1401
710,-3.9999,1.0874,-0.3497,-200.0122,278.1372,-219.9707
720,-3.9999,2.5298,-3.8169,-267.6392,262.5732,-309.2651
730,-3.9999,3.6437,-4.0,-226.0132,-577.8198,-762.0849
740,-3.9838,1.6519,-1.1644,-28.8696,-1411.4379,-1192.1997
750,-3.9979,-1.937,0.871,321.9604,-1849.7924,-1997.6195
760,-3.9999,-3.9999,-0.5793,310.3638,-1691.223,-1999.9999
770,-3.9999,-3.9999,1.222,99.9145,-1699.1576,-1242.3096
780,-3.9995,-3.8898,2.5496,6.897,-1451.8431,-789.4286
790,-3.9998,-3.9408,1.5721,-153.4424,-1151.3062,-556.9458
800,-3.9999,-3.9999,3.8328,-63.8428,-1231.3843,-332.1533
810,-3.9999,-3.9999,3.9999,177.4292,-1102.6611,91.1865
820,-3.6354,-3.851,3.9999,181.4575,-854.0038,178.5278
830,-2.9181,-3.4326,3.9603,170.8984,-378.6621,169.2505
840,-1.4575,-2.902,3.7679,213.623,-282.7148,136.4136
850,-0.9773,-2.5762,3.3425,203.5522,-240.1733,176.1474
860,-0.2904,-0.6754,2.4626,164.3066,-211.792,206.1157
870,0.121,0.3315,1.6573,78.5522,-115.7226,146.7896
880,0.2092,0.1903,1.2577,12.6953,-70.9839,93.3227
890,0.2758,-0.4929,0.8812,-87.8296,-25.7568,31.0059
900,0.2966,-0.8263,0.6212,-95.3979,-2.5635,20.6299
910,0.3003,-0.9893,-0.0566,-43.6401,27.2827,32.7148
920,0.2887,-0.8373,-0.2128,-9.7046,14.8315,44.0063
930,0.3673,-0.6472,-0.1261,14.8926,-24.5361,45.5322
940,0.4373,-0.693,-0.0116,0.1831,-42.6636,31.0669
950,0.5277,-0.8044,0.1691,-2.0752,-43.8232,27.71
960,0.5109,-0.7823,0.2338,8.1177,-40.3442,27.2217
970,0.4081,-0.7338,0.3103,11.8408,-39.4897,24.292
980,0.3726,-0.7559,0.379,15.0757,-41.5649,16.5405
990,0.3594,-0.7412,0.5243,18.2495,-40.1001,12.6953
