timestamp,aX,aY,aZ,gX,gY,gZ
850,0.5685,-0.8483,-0.1726,-4.8828,2.6245,0.6104
860,0.5565,-0.8174,-0.1976,-4.5776,2.8076,1.0376
870,0.5513,-0.8044,-0.1956,-2.6245,1.3428,-0.6104
880,0.5496,-0.8214,-0.1893,-1.8311,0.4272,-2.0142
890,0.5538,-0.8505,-0.1731,-1.2207,-0.7935,-3.2959
900,0.556,-0.8595,-0.1675,-2.0142,-0.7324,-2.8687
910,0.5547,-0.8475,-0.1553,-1.8311,-0.1831,-0.6104
920,0.5549,-0.8357,-0.1637,-1.6479,1.5259,0.6104
930,0.55,-0.8059,-0.1818,-1.8921,1.6479,0.4272
940,0.5487,-0.8032,-0.1882,-1.8311,1.3428,-1.6479
950,0.5507,-0.8314,-0.209,-1.709,0.6714,-2.2583
960,0.5497,-0.8354,-0.1974,-0.6104,-1.3428,-1.77
970,0.5503,-0.8318,-0.1691,0.0,-1.2207,-1.6479
980,0.5521,-0.8324,-0.1682,-0.4272,-0.4883,-1.4038
990,0.5531,-0.8318,-0.1582,-1.77,-0.4883,-1.1597
