timestamp,aX,aY,aZ,gX,gY,gZ
620,-3.9879,3.6351,-4.0,-476.6235,-731.8725,-290.7104
630,-3.9999,3.3987,-1.0533,-294.9219,-1325.7445,-705.1391
640,-3.9999,0.8013,1.9028,-20.2637,-1987.4266,-1780.8226
650,-3.9998,-3.9999,3.9999,-85.083,-1999.9388,-1999.9999
660,-3.9996,-3.9999,3.9999,-707.3364,-1999.9388,-1444.8241
670,-3.9999,-3.4568,3.9274,-710.9985,-1929.5043,-458.9843
680,-3.9999,-3.0117,3.9415,-139.0991,-1466.9799,10.437
690,-3.9999,-3.9033,3.9999,-26.7334,-1489.5018,-110.2905
700,-3.9999,-3.0872,3.9999,127.0142,-1117.3706,294.1895
710,-3.9867,-3.1605,3.9993,139.9536,-710.4492,275.8789
720,-3.1549,-1.7518,3.9994,103.9429,-307.8003,221.8628
730,-2.3135,-1.4354,3.9999,111.9995,-256.4087,217.102
740,-0.9457,-1.3239,3.9844,150.6348,-184.3262,202.8808
750,-0.5654,-1.0778,3.7798,137.9395,-33.2642,216.2475
760,-0.1965,-0.4082,2.5002,110.0464,32.2876,215.4541
770,-0.064,-0.0726,1.7896,46.6919,97.168,178.6499
780,0.1455,0.1215,0.9059,19.4092,103.3325,139.6484
790,0.225,-0.1443,0.6995,-47.1802,105.1636,67.5049
800,0.3241,-0.553,0.3127,-68.3594,114.4409,58.8379
810,0.3251,-0.5487,0.0348,-58.2886,129.0283,60.2417
820,0.3137,-0.4929,-0.4406,-38.147,113.7085,56.2744
830,0.3518,-0.4956,-0.4026,-13.7329,48.8892,49.1333
840,0.5308,-0.4937,-0.0153,-13.3057,25.0854,48.8892
850,0.6106,-0.4415,0.1294,-5.5542,10.8032,47.4243
860,0.651,-0.297,0.2574,2.9297,11.4136,41.5649
870,0.6112,-0.2678,0.3037,22.1558,13.5498,19.6533
880,0.4604,-0.3118,0.3956,26.4893,14.0991,7.6904
890,0.395,-0.4011,0.4691,7.9956,6.958,-11.4136
900,0.39,-0.6838,0.772,-7.5684,0.7324,-16.1743
910,0.446,-0.7885,0.9719,-23.7427,1.4038,-13.0005
920,0.5548,-0.7494,1.2697,-22.8882,14.6484,-9.8267
930,0.5664,-0.6768,1.2942,-22.2168,65.1245,-19.7144
940,0.4928,-0.715,1.0671,-25.5737,90.6372,-31.0059
950,0.4202,-0.7562,0.9185,-37.7808,124.6338,-46.7529
960,0.2947,-0.8315,0.5951,-46.3257,130.6763,-51.8188
970,0.277,-0.9224,0.5127,-71.2891,119.2627,-54.9927
980,0.3668,-1.0544,0.5232,-84.4726,109.4971,-50.7202
990,0.4458,-1.0497,0.5936,-106.0791,97.8393,-38.4521
