timestamp,aX,aY,aZ,gX,gY,gZ
290,0.5292,-0.0458,-0.8257,-174.2554,54.1382,144.6533
300,0.475,-0.0225,-0.8702,-134.7046,60.3638,141.9678
310,0.4149,0.0371,-0.9181,-122.0093,58.2275,138.1226
320,0.4116,0.0167,-0.8514,-104.9805,52.3071,127.5024
330,0.4021,-0.0826,-0.7257,-96.6186,56.8848,124.3286
340,0.365,-0.0994,-0.7324,-72.876,76.2329,123.291
350,0.2538,-0.0557,-0.8643,-61.2183,84.5947,124.5117
360,0.2181,-0.0004,-0.9374,-46.875,86.6699,127.3193
370,0.2074,0.162,-0.9604,-39.917,82.0923,125.7934
380,0.2272,0.204,-0.9197,-13.1836,74.0356,112.5488
390,0.2666,0.1139,-0.8571,-3.3569,73.9136,108.4595
400,0.2698,0.1613,-0.8424,7.019,75.4395,114.624
410,0.2596,0.3977,-0.7351,7.7515,75.5005,113.5254
420,0.2557,0.4083,-0.6776,7.2632,84.8999,99.1821
430,0.2316,0.3098,-0.7053,8.8501,94.0552,95.3979
440,0.196,0.27,-0.7565,6.958,110.9619,98.938
450,0.0917,0.3265,-0.8789,7.2632,117.0654,104.5532
460,0.0381,0.4277,-0.9202,8.3618,119.0185,106.3232
470,-0.0398,0.5775,-0.9277,9.2163,116.4551,96.4355
480,-0.0632,0.5354,-0.9121,9.7046,111.7554,68.7866
490,-0.1205,0.4409,-0.8701,11.6577,112.1216,60.3638
500,-0.1626,0.4037,-0.8862,21.7895,119.3237,47.0581
510,-0.2498,0.264,-0.976,27.4048,122.4976,41.8701
520,-0.2776,0.2294,-1.006,34.2407,120.2393,44.2505
530,-0.2947,0.4211,-0.9734,31.311,114.9292,49.6216
540,-0.2889,0.5422,-0.9274,8.1177,104.187,47.4243
550,-0.2756,0.6582,-0.8427,1.5869,100.4028,39.4287
560,-0.2649,0.6602,-0.812,9.9487,98.5107,15.2588
570,-0.2594,0.5388,-0.816,20.0806,100.3418,2.3193
580,-0.2699,0.4178,-0.8361,18.7988,100.647,-6.2256
590,-0.292,0.3679,-0.7373,3.1738,97.1069,2.9907
600,-0.3065,0.475,-0.6184,-27.1606,98.8769,21.1182
610,-0.3795,0.6082,-0.4825,-31.8603,108.5205,19.2261
620,-0.4373,0.5504,-0.495,-34.729,132.9956,6.6528
630,-0.5691,0.4199,-0.5498,-42.5415,141.0522,7.2021
640,-0.641,0.3965,-0.5448,-78.186,146.6064,20.4468
650,-0.7946,0.4485,-0.4718,-98.2666,146.9116,26.062
660,-0.9658,0.4757,-0.3646,-130.3711,148.7427,20.874
670,-1.0886,0.4493,-0.3059,-147.7661,152.4048,12.146
680,-1.446,0.3942,-0.2772,-170.166,168.1518,-7.5073
690,-1.7173,0.3812,-0.2098,-177.2461,173.584,-19.8975
700,-2.5792,0.3638,0.1564,-191.2231,183.2886,-55.6641
710,-3.2109,0.1938,0.3342,-261.9019,218.9331,-111.4502
720,-3.9999,-0.3514,-0.0581,-340.2099,239.563,-128.7231
730,-3.9999,-0.345,-1.2365,-566.8335,189.8804,-141.9678
740,-3.9875,0.9038,-4.0,-635.376,10.0708,-203.7964
750,-3.9825,0.9982,-4.0,-288.0859,-1125.2441,-787.9028
760,-3.9999,-3.3547,0.0228,-0.4272,-1782.7758,-1233.5815
770,-3.9999,-3.9999,2.8423,142.395,-1999.9388,-1838.5009
780,-3.9999,-3.9999,3.9999,-209.2285,-1999.9388,-1763.6107
790,-3.9995,-3.9417,3.9999,-630.8594,-1977.722,-163.5742
800,-3.9999,-3.8022,3.926,-147.7051,-1796.9969,702.0263
810,-3.9999,-3.3645,3.9647,783.3862,-988.4033,834.1674
820,-3.9999,-3.7482,3.9999,619.1406,-942.81,461.1206
830,-3.9999,-3.4797,3.9999,322.937,-741.8212,514.5874
840,-3.4999,-0.8113,3.9985,387.207,-392.5781,573.4253
850,-2.3059,0.2715,3.4071,420.1049,36.1938,394.8974
860,-1.7484,-0.0253,2.6798,350.4638,23.7427,287.1094
870,-0.785,-0.7195,2.1921,215.6372,-108.1543,169.9219
880,-0.4342,-0.8613,2.217,185.852,-122.0703,150.5737
890,-0.1525,-0.9819,1.6925,155.0293,-57.4951,126.5869
900,-0.1542,-0.953,1.2373,142.4561,-20.9351,116.2109
910,-0.1575,-0.798,0.533,126.5869,6.897,94.6655
920,-0.0859,-0.7299,0.4506,117.2485,-9.0332,81.543
930,0.1395,-0.5532,0.8778,89.0503,-64.209,57.7393
940,0.2775,-0.5626,1.0955,38.6353,-57.6782,19.7144
950,0.4811,-0.9634,1.1116,18.3716,-34.5459,3.7842
960,0.5127,-1.1082,0.965,23.4375,7.019,15.2588
970,0.4926,-1.0304,0.5704,38.0859,17.0288,33.5693
980,0.4829,-0.886,0.4028,66.1621,12.5732,62.1948
990,0.4875,-0.5902,0.295,68.6035,0.9766,67.1387
