timestamp,aX,aY,aZ,gX,gY,gZ
390,0.1119,0.2235,-0.8523,-26.9165,118.7134,84.8999
400,0.0593,0.1865,-0.9016,-22.8882,119.4458,78.7354
410,0.0396,0.1619,-0.912,-20.9961,118.1641,72.2656
420,-0.0028,0.1696,-0.9612,-21.0571,117.3096,72.6318
430,-0.0215,0.2266,-0.9645,-23.0103,111.3281,72.2656
440,-0.0579,0.3177,-0.9515,-23.8647,108.5815,66.6504
450,-0.073,0.3063,-0.951,-18.0664,104.8584,48.7061
460,-0.1062,0.2418,-0.9633,-15.1978,104.0039,41.5649
470,-0.1298,0.2378,-0.9829,-8.7891,103.0273,32.3486
480,-0.1747,0.208,-0.9985,-9.3994,101.9287,29.2358
490,-0.1915,0.1764,-1.0161,-22.3999,100.4028,28.6865
500,-0.2112,0.188,-1.0419,-28.5034,97.9614,30.5176
510,-0.2205,0.2448,-1.0251,-27.832,93.3838,25.2075
520,-0.2366,0.2749,-1.0657,-22.9492,92.9565,15.8691
530,-0.234,0.2321,-1.0963,-12.7563,89.1113,-2.4414
540,-0.2113,0.1237,-1.1521,-10.3149,85.8765,-6.2256
550,-0.1759,0.0912,-1.1594,-11.0474,75.2563,-4.4556
560,-0.1621,0.0798,-1.1406,-11.7798,63.5376,-2.4414
570,-0.1525,0.082,-1.1089,-7.6904,58.5937,-3.1738
580,-0.1543,0.099,-1.1078,8.4839,48.7061,-9.2163
590,-0.1229,0.1067,-1.1027,14.6484,42.6025,-12.6343
600,-0.0962,0.1038,-1.0841,11.1694,31.9824,-10.6201
610,-0.088,0.1541,-1.033,6.0425,28.9307,-5.6763
620,-0.1046,0.2009,-1.0084,2.6855,24.1089,-1.1597
630,-0.1396,0.2585,-0.9517,2.6245,21.4233,-3.7231
640,-0.157,0.2556,-0.9246,-2.0142,18.0054,-10.1318
650,-0.1975,0.2495,-0.8839,-8.606,16.9067,-10.376
660,-0.2097,0.2307,-0.8442,-31.3721,14.3433,-3.6621
670,-0.2272,0.2395,-0.7311,-45.8984,14.4043,2.9297
680,-0.2571,0.2694,-0.681,-69.7021,20.3247,13.2446
690,-0.3845,0.4312,-0.6124,-75.1953,23.9868,13.6108
700,-0.4753,0.5192,-0.5321,-82.7637,31.7383,-5.4932
710,-0.8,0.5118,-0.4031,-84.1064,44.3115,-24.6582
720,-1.0109,0.3693,-0.4691,-91.98,84.8389,-63.7817
730,-1.4954,-0.0441,-0.741,-106.0181,102.5391,-69.0308
740,-2.2212,0.0458,-1.0879,-158.4473,123.5962,-43.5791
750,-2.7201,0.345,-1.3035,-221.9238,106.6284,-27.8931
760,-3.8127,1.0938,-1.886,-242.5537,67.1997,-57.5561
770,-3.9999,1.3986,-2.1313,-231.3232,-118.7134,-222.3511
780,-3.9999,2.0894,-2.2596,-199.7681,-260.9863,-358.7646
790,-3.9917,2.0664,-2.5339,-72.8149,-584.2896,-802.7343
800,-3.9938,-1.3157,-3.6849,-1.8311,-777.5268,-1095.0317
810,-3.9999,-3.5504,-3.7681,110.4736,-1344.4823,-1536.9872
820,-3.9999,-3.9999,-1.1339,91.4307,-1640.5638,-1661.5599
830,-3.9999,-3.9999,0.4592,-85.3882,-1953.0638,-1338.5009
840,-3.9998,-3.9377,3.9999,12.2681,-1928.8939,-725.4638
850,-3.9999,-3.9501,3.8607,463.1958,-1343.3226,154.2358
860,-3.9999,-3.9818,3.5432,486.9384,-1279.2358,-21.9116
870,-3.9999,-3.9999,3.9315,291.3208,-1211.3037,-4.2114
880,-3.6434,-3.9999,3.9999,312.439,-895.2636,241.394
890,-2.0371,-3.6925,3.989,413.8794,-284.6069,272.8882
900,-1.3378,-3.3396,3.9891,425.7812,-167.1142,224.9756
910,-0.4888,-2.6334,3.5238,354.3701,-75.2563,248.9624
920,-0.2465,-2.0114,2.6709,279.9072,38.3301,322.7539
930,0.1008,-0.1661,0.9764,239.3799,71.7163,336.6089
940,0.2922,0.6199,0.5856,182.7392,83.9844,322.6318
950,0.5785,0.8932,0.162,45.3491,72.7539,206.9702
960,0.6359,0.5428,0.0315,-3.9673,58.2886,137.085
970,0.6842,-0.4131,0.007,-71.2891,38.7573,60.4858
980,0.6906,-0.6396,-0.0485,-86.4868,41.8701,58.2886
990,0.6868,-0.5062,-0.1875,-52.1851,46.6309,78.3691
